link,name,organization,date,location,killed,type_of_death,
https://cpj.org/data/people/z-a-shahid/,Z.A. Shahid,Khabrain,"January 18, 1997",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/zabihullah-tamanna/,Zabihullah Tamanna,National Public Radio,"June 5, 2016",Afghanistan,Killed,Crossfire,
https://cpj.org/data/people/zaher-al-shurqat/,Zaher al-Shurqat,Aleppo Today,"April 12, 2016",Turkey,Killed,Murder,
https://cpj.org/data/people/zaher-mtawee/,Zaher Mtawe'e,Zebdine Coordination Committee,"November 22, 2014",Syria,Killed,Crossfire,
https://cpj.org/data/people/zahra-kazemi/,Zahra Kazemi,freelance,"July 10, 2003",Iran,Killed,Murder,
https://cpj.org/data/people/zakaria-ibrahim/,Zakaria Ibrahim,Al-Jazeera,"December 7, 2015",Syria,Killed,Crossfire,
https://cpj.org/data/people/zakariya-isa/,Zakariya Isa,Nigeria Television Authority,"October 22, 2011",Nigeria,Killed,Murder,
https://cpj.org/data/people/zakariya-rashid-hassan-al-ashiri/,Zakariya Rashid Hassan al-Ashiri,Freelance,"April 9, 2011",Bahrain,Killed,Murder,
https://cpj.org/data/people/zakia-zaki/,Zakia Zaki,Sada-i-Sulh,"June 4, 2007",Afghanistan,Killed,Murder,
https://cpj.org/data/people/zaman-mehsud/,Zaman Mehsud,"Daily Ummat, Daily Nai Baat","November 3, 2015",Pakistan,Killed,Murder,
https://cpj.org/data/people/zaqueu-de-oliveira/,Zaqueu de Oliveira,Gazeta de Barroso,"March 21, 1995",Brazil,Killed,Murder,
https://cpj.org/data/people/zezinho-cazuza/,Zezinho Cazuza,Rádio Xingó FM,"March 13, 2000",Brazil,Killed,Murder,
https://cpj.org/data/people/zhu-ying/,Zhu Ying,The Guangming Daily,"May 8, 1999",Yugoslavia,Killed,Crossfire,
https://cpj.org/data/people/zineddine-aliou-salah/,Zineddine Aliou Salah,Liberté,"January 6, 1995",Algeria,Killed,Murder,
https://cpj.org/data/people/zubair-ahmed-mujahid/,Zubair Ahmed Mujahid,Jang,"November 23, 2007",Pakistan,Killed,Murder,
https://cpj.org/data/people/zubair-hatami/,Zubair Hatami,Mitra TV,"December 21, 2014",Afghanistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/zukhuruddin-suyari/,Zukhuruddin Suyari,Todzhikiston,"March 1, 1993",Tajikistan,Killed,Murder,
